tourney_date,surface,winner_id,loser_id,w_ace,l_ace,winner_rank,loser_rank,tourney_name,winner_ht,loser_ht,winner_hand,loser_hand
2023-06-19,Grass,105138,131934,0.0,9.0,23.0,128.0,Halle,183.0,193.0,R,R
2023-06-19,Grass,126094,200059,13.0,1.0,7.0,59.0,Halle,188.0,183.0,R,R
2023-06-19,Grass,105870,144923,8.0,5.0,53.0,347.0,Halle,193.0,198.0,R,R
2023-06-19,Grass,134868,106148,6.0,7.0,29.0,52.0,Halle,188.0,183.0,R,R
2023-06-19,Grass,128034,111153,22.0,9.0,17.0,77.0,Halle,196.0,201.0,R,R
2023-06-19,Grass,122330,106432,15.0,1.0,48.0,14.0,Halle,196.0,188.0,R,R
2023-06-19,Grass,105526,126128,7.0,10.0,21.0,99.0,Halle,193.0,185.0,R,R
2023-06-19,Grass,132283,106234,15.0,3.0,39.0,45.0,Halle,191.0,185.0,R,R
2023-06-19,Grass,206173,104755,11.0,4.0,9.0,49.0,Halle,191.0,183.0,R,R
2023-06-19,Grass,100644,106233,7.0,2.0,22.0,89.0,Halle,198.0,185.0,R,R
2023-06-19,Grass,133430,144750,7.0,11.0,27.0,291.0,Halle,185.0,193.0,L,R
2023-06-19,Grass,111797,144895,5.0,5.0,28.0,79.0,Halle,201.0,180.0,R,L
2023-06-19,Grass,126774,106296,16.0,4.0,5.0,58.0,Halle,193.0,183.0,R,R
2023-06-19,Grass,207989,200282,7.0,1.0,2.0,18.0,Queen's Club,183.0,183.0,R,R
2023-06-19,Grass,207989,200624,2.0,9.0,2.0,32.0,Queen's Club,183.0,196.0,R,R
2023-06-19,Grass,200282,208029,3.0,3.0,18.0,6.0,Queen's Club,183.0,188.0,R,R
2023-06-19,Grass,207989,105777,5.0,6.0,2.0,26.0,Queen's Club,183.0,191.0,R,R
2023-06-19,Grass,200624,111815,7.0,3.0,32.0,13.0,Queen's Club,196.0,188.0,R,L
2023-06-19,Grass,200282,105173,4.0,2.0,18.0,46.0,Queen's Club,183.0,180.0,R,L
2023-06-19,Grass,208029,207518,6.0,3.0,6.0,16.0,Queen's Club,188.0,185.0,R,R
2023-06-19,Grass,207989,208103,3.0,5.0,2.0,36.0,Queen's Club,183.0,185.0,R,R
2023-06-19,Grass,105777,202103,9.0,1.0,26.0,19.0,Queen's Club,191.0,185.0,R,R
2023-06-19,Grass,200624,126207,15.0,6.0,32.0,10.0,Queen's Club,196.0,188.0,R,R
2023-06-19,Grass,111815,111442,5.0,12.0,13.0,76.0,Queen's Club,188.0,183.0,L,R
2023-06-19,Grass,200282,106043,0.0,0.0,18.0,107.0,Queen's Club,183.0,170.0,R,R
2023-06-19,Grass,105173,126203,5.0,8.0,46.0,8.0,Queen's Club,180.0,196.0,L,R
2023-06-19,Grass,207518,210097,4.0,11.0,16.0,35.0,Queen's Club,185.0,193.0,R,L
2023-06-19,Grass,208029,126106,5.0,2.0,6.0,265.0,Queen's Club,188.0,180.0,R,L
2023-06-19,Grass,207989,126239,8.0,5.0,2.0,83.0,Queen's Club,183.0,196.0,R,R
2023-06-19,Grass,208103,200221,10.0,2.0,36.0,33.0,Queen's Club,185.0,183.0,R,R
2023-06-19,Grass,105777,200325,11.0,0.0,26.0,44.0,Queen's Club,191.0,188.0,R,R
2023-06-19,Grass,202103,126205,3.0,5.0,19.0,15.0,Queen's Club,185.0,185.0,R,R
2023-06-19,Grass,126207,122298,5.0,7.0,10.0,41.0,Queen's Club,188.0,191.0,R,R
2023-06-19,Grass,200624,105554,13.0,2.0,32.0,25.0,Queen's Club,196.0,175.0,R,R
2023-06-19,Grass,111442,200615,3.0,3.0,76.0,94.0,Queen's Club,183.0,196.0,R,R
2023-06-19,Grass,111815,200175,8.0,5.0,13.0,40.0,Queen's Club,188.0,183.0,L,R
2023-06-19,Grass,200282,104918,1.0,2.0,18.0,38.0,Queen's Club,183.0,191.0,R,R
2023-06-19,Grass,106043,111456,0.0,7.0,107.0,67.0,Queen's Club,170.0,178.0,R,R
2023-06-19,Grass,105173,106281,5.0,4.0,46.0,143.0,Queen's Club,180.0,183.0,L,L
2023-06-19,Grass,126203,126523,9.0,1.0,8.0,50.0,Queen's Club,196.0,183.0,R,R
2023-06-19,Grass,207518,123828,7.0,3.0,16.0,167.0,Queen's Club,185.0,196.0,R,R
2023-06-19,Grass,210097,200670,14.0,4.0,35.0,47.0,Queen's Club,193.0,183.0,L,R
2023-06-19,Grass,126106,200005,2.0,2.0,265.0,37.0,Queen's Club,180.0,188.0,L,L
2023-06-19,Grass,208029,202195,10.0,11.0,6.0,42.0,Queen's Club,188.0,201.0,R,R
2023-06-26,Grass,111153,105173,11.0,4.0,77.0,43.0,Mallorca,201.0,180.0,R,L
2023-06-26,Grass,105173,105870,4.0,3.0,43.0,48.0,Mallorca,180.0,193.0,L,R
2023-06-26,Grass,111153,144750,14.0,12.0,77.0,298.0,Mallorca,201.0,193.0,R,R
2023-06-26,Grass,105870,103852,8.0,6.0,48.0,634.0,Mallorca,193.0,188.0,R,L
2023-06-26,Grass,105173,144895,1.0,1.0,43.0,80.0,Mallorca,180.0,180.0,L,L
2023-06-26,Grass,111153,126239,10.0,7.0,77.0,85.0,Mallorca,201.0,196.0,R,R
2023-06-26,Grass,144750,200303,11.0,3.0,298.0,116.0,Mallorca,193.0,191.0,R,R
2023-06-26,Grass,105870,126774,5.0,6.0,48.0,5.0,Mallorca,193.0,193.0,R,R
2023-06-26,Grass,103852,111442,11.0,6.0,634.0,71.0,Mallorca,188.0,183.0,L,R
2023-06-26,Grass,105173,105550,9.0,6.0,43.0,334.0,Mallorca,180.0,183.0,L,L
2023-06-26,Grass,144895,106148,3.0,2.0,80.0,53.0,Mallorca,180.0,183.0,L,R
2023-06-26,Grass,126239,106005,10.0,2.0,85.0,73.0,Mallorca,196.0,180.0,R,R
2023-06-26,Grass,111153,210097,10.0,18.0,77.0,35.0,Mallorca,201.0,193.0,R,L
2023-06-26,Grass,144750,126128,25.0,6.0,298.0,94.0,Mallorca,193.0,185.0,R,R
2023-06-26,Grass,200303,200221,8.0,5.0,116.0,34.0,Mallorca,191.0,183.0,R,R
2023-06-26,Grass,105870,106398,6.0,5.0,48.0,67.0,Mallorca,193.0,185.0,R,R
2023-06-26,Grass,103852,126845,11.0,9.0,634.0,62.0,Mallorca,188.0,185.0,L,R
2023-06-26,Grass,111442,104755,13.0,4.0,71.0,49.0,Mallorca,183.0,183.0,R,R
2023-06-26,Grass,105550,106218,7.0,1.0,334.0,63.0,Mallorca,183.0,180.0,L,R
2023-06-26,Grass,144895,106331,6.0,2.0,80.0,70.0,Mallorca,180.0,183.0,L,R
2023-06-26,Grass,106148,125802,2.0,4.0,53.0,102.0,Mallorca,183.0,193.0,R,R
2023-06-26,Grass,126239,105077,19.0,5.0,85.0,72.0,Mallorca,196.0,188.0,R,L
2023-06-26,Grass,106005,106186,6.0,11.0,73.0,74.0,Mallorca,180.0,178.0,R,R
2023-06-26,Grass,111153,210506,16.0,7.0,77.0,250.0,Mallorca,201.0,193.0,R,R
2023-06-26,Grass,144750,126523,12.0,0.0,298.0,50.0,Mallorca,193.0,183.0,R,R
2023-06-26,Grass,126128,209406,4.0,3.0,94.0,240.0,Mallorca,185.0,180.0,R,L
2023-06-26,Grass,200303,111454,3.0,8.0,116.0,247.0,Mallorca,191.0,183.0,R,R
2023-06-26,Grass,202103,126205,2.0,5.0,19.0,17.0,Eastbourne,185.0,185.0,R,R
2023-06-26,Grass,202103,111456,2.0,2.0,19.0,64.0,Eastbourne,185.0,178.0,R,R
2023-06-26,Grass,126205,106296,3.0,2.0,17.0,57.0,Eastbourne,185.0,183.0,R,R
2023-06-26,Grass,111456,144707,3.0,6.0,64.0,61.0,Eastbourne,178.0,183.0,R,R
2023-06-26,Grass,202103,111190,3.0,2.0,19.0,54.0,Eastbourne,185.0,193.0,R,R
2023-06-26,Grass,106296,200175,4.0,7.0,57.0,41.0,Eastbourne,183.0,183.0,R,R
2023-06-26,Grass,126205,200670,18.0,3.0,17.0,46.0,Eastbourne,185.0,183.0,R,R
2023-06-26,Grass,111456,126203,6.0,12.0,64.0,9.0,Eastbourne,178.0,196.0,R,R
2023-06-26,Grass,144707,106281,3.0,1.0,61.0,147.0,Eastbourne,183.0,183.0,R,L
2023-06-26,Grass,202103,144817,7.0,8.0,19.0,83.0,Eastbourne,185.0,196.0,R,L
2023-06-26,Grass,111190,202195,7.0,7.0,54.0,55.0,Eastbourne,193.0,201.0,R,R
2023-06-26,Grass,200175,126846,8.0,9.0,41.0,91.0,Eastbourne,183.0,188.0,R,R
2023-06-26,Grass,106296,111797,4.0,8.0,57.0,28.0,Eastbourne,183.0,201.0,R,R
2023-06-26,Grass,200670,209414,13.0,7.0,46.0,79.0,Eastbourne,183.0,178.0,R,R
2023-06-26,Grass,126205,202104,3.0,1.0,17.0,44.0,Eastbourne,185.0,170.0,R,R
2023-06-26,Grass,111456,106065,8.0,4.0,64.0,88.0,Eastbourne,178.0,185.0,R,R
2023-06-26,Grass,106281,123828,8.0,3.0,147.0,167.0,Eastbourne,183.0,196.0,L,R
2023-06-26,Grass,144707,122298,1.0,8.0,61.0,42.0,Eastbourne,183.0,191.0,R,R
2023-06-26,Grass,144817,126106,8.0,2.0,83.0,267.0,Eastbourne,196.0,180.0,L,L
2023-06-26,Grass,202195,123755,7.0,5.0,55.0,84.0,Eastbourne,201.0,191.0,R,R
2023-06-26,Grass,111190,132283,8.0,7.0,54.0,40.0,Eastbourne,193.0,191.0,R,R
2023-06-26,Grass,200175,200059,13.0,6.0,41.0,59.0,Eastbourne,183.0,183.0,R,R
2023-06-26,Grass,126846,206909,17.0,11.0,91.0,51.0,Eastbourne,188.0,188.0,R,R
2023-06-26,Grass,106296,200325,5.0,12.0,57.0,45.0,Eastbourne,183.0,188.0,R,R
2023-06-26,Grass,200670,144869,9.0,4.0,46.0,32.0,Eastbourne,183.0,196.0,R,R
2023-06-26,Grass,209414,207785,1.0,5.0,79.0,367.0,Eastbourne,178.0,188.0,R,R
2023-06-26,Grass,202104,132686,2.0,3.0,44.0,68.0,Eastbourne,170.0,185.0,R,R
2023-07-03,Grass,207989,104871,10.0,1.0,1.0,542.0,Wimbledon,183.0,188.0,R,R
2023-07-03,Grass,124186,126239,6.0,15.0,84.0,82.0,Wimbledon,183.0,196.0,R,R
2023-07-03,Grass,106186,200005,11.0,24.0,77.0,39.0,Wimbledon,178.0,188.0,R,L
2023-07-03,Grass,111797,106065,14.0,8.0,28.0,89.0,Wimbledon,201.0,185.0,R,R
2023-07-03,Grass,100644,133835,20.0,7.0,21.0,153.0,Wimbledon,198.0,191.0,R,L
2023-07-03,Grass,133297,144817,22.0,30.0,116.0,81.0,Wimbledon,180.0,196.0,R,L
2023-07-03,Grass,126610,132283,17.0,8.0,38.0,42.0,Wimbledon,196.0,191.0,R,R
2023-07-03,Grass,200282,106293,14.0,4.0,17.0,188.0,Wimbledon,183.0,178.0,R,R
2023-07-03,Grass,126207,200059,14.0,9.0,10.0,62.0,Wimbledon,188.0,183.0,R,R
2023-07-03,Grass,208502,200615,17.0,25.0,117.0,93.0,Wimbledon,183.0,196.0,L,R
2023-07-03,Grass,125802,105948,7.0,1.0,102.0,104.0,Wimbledon,193.0,180.0,R,R
2023-07-03,Grass,105777,200647,8.0,4.0,24.0,162.0,Wimbledon,191.0,180.0,R,R
2023-07-03,Grass,200221,209950,2.0,5.0,34.0,61.0,Wimbledon,183.0,185.0,R,R
2023-07-03,Grass,122298,111190,13.0,19.0,44.0,52.0,Wimbledon,191.0,193.0,R,R
2023-07-03,Grass,106148,208286,2.0,9.0,57.0,80.0,Wimbledon,183.0,185.0,R,R
2023-07-03,Grass,208029,207785,7.0,9.0,6.0,371.0,Wimbledon,188.0,188.0,R,R
2023-07-03,Grass,106421,209259,7.0,2.0,3.0,391.0,Wimbledon,198.0,175.0,R,R
2023-07-03,Grass,105173,207686,9.0,2.0,35.0,97.0,Wimbledon,180.0,185.0,L,R
2023-07-03,Grass,106218,106198,16.0,3.0,65.0,171.0,Wimbledon,180.0,180.0,R,R
2023-07-03,Grass,105916,134868,8.0,3.0,67.0,31.0,Wimbledon,188.0,188.0,R,R
2023-07-03,Grass,202103,132686,11.0,5.0,19.0,69.0,Wimbledon,185.0,185.0,R,R
2023-07-03,Grass,208103,124116,4.0,7.0,37.0,72.0,Wimbledon,185.0,191.0,R,R
2023-07-03,Grass,105683,110602,28.0,4.0,849.0,159.0,Wimbledon,196.0,183.0,R,R
2023-07-03,Grass,126205,208278,6.0,4.0,15.0,212.0,Wimbledon,185.0,175.0,R,R
2023-07-03,Grass,111815,207830,8.0,13.0,13.0,108.0,Wimbledon,188.0,183.0,L,R
2023-07-03,Grass,111153,106329,28.0,10.0,43.0,95.0,Wimbledon,201.0,183.0,R,L
2023-07-03,Grass,106331,209098,10.0,11.0,73.0,156.0,Wimbledon,183.0,188.0,R,R
2023-07-03,Grass,106210,200624,23.0,19.0,528.0,25.0,Wimbledon,198.0,196.0,L,R
2023-07-03,Grass,210097,106121,22.0,4.0,36.0,106.0,Wimbledon,193.0,191.0,L,R
2023-07-03,Grass,111513,202195,15.0,23.0,60.0,58.0,Wimbledon,188.0,201.0,R,R
2023-07-03,Grass,104918,126106,5.0,2.0,40.0,268.0,Wimbledon,191.0,180.0,R,L
2023-07-03,Grass,126774,106233,13.0,15.0,5.0,91.0,Wimbledon,193.0,185.0,R,R
2023-07-03,Grass,206173,207678,7.0,5.0,8.0,111.0,Wimbledon,191.0,183.0,R,L
2023-07-03,Grass,106043,200175,2.0,0.0,98.0,41.0,Wimbledon,170.0,183.0,R,R
2023-07-03,Grass,126846,127157,11.0,6.0,87.0,66.0,Wimbledon,188.0,188.0,R,R
2023-07-03,Grass,111460,105554,23.0,12.0,79.0,30.0,Wimbledon,191.0,175.0,R,R
2023-07-03,Grass,123755,106415,11.0,3.0,85.0,27.0,Wimbledon,191.0,170.0,R,L
2023-07-03,Grass,106214,136440,21.0,3.0,233.0,86.0,Wimbledon,193.0,180.0,R,L
2023-07-03,Grass,144707,144684,5.0,2.0,59.0,83.0,Wimbledon,183.0,178.0,R,L
2023-07-03,Grass,126203,105870,15.0,10.0,9.0,45.0,Wimbledon,196.0,193.0,R,R
2023-07-03,Grass,105550,106432,7.0,16.0,308.0,14.0,Wimbledon,183.0,188.0,L,R
2023-07-03,Grass,208004,126127,15.0,5.0,181.0,94.0,Wimbledon,180.0,183.0,R,R
2023-07-03,Grass,144895,104755,12.0,1.0,71.0,51.0,Wimbledon,180.0,183.0,L,R
2023-07-03,Grass,126128,105138,17.0,6.0,92.0,23.0,Wimbledon,185.0,183.0,R,R
2023-07-03,Grass,133430,105430,13.0,0.0,29.0,107.0,Wimbledon,185.0,175.0,L,R
2023-07-03,Grass,106296,144750,11.0,20.0,49.0,208.0,Wimbledon,183.0,193.0,R,R
2023-07-03,Grass,106281,106005,6.0,4.0,142.0,74.0,Wimbledon,183.0,180.0,L,R
2023-07-03,Grass,134770,106362,6.0,6.0,4.0,199.0,Wimbledon,183.0,188.0,R,R
2023-07-03,Grass,126094,126845,6.0,8.0,7.0,64.0,Wimbledon,188.0,185.0,R,R
2023-07-03,Grass,106234,209414,11.0,6.0,50.0,75.0,Wimbledon,185.0,178.0,R,R
2023-07-03,Grass,144642,202104,7.0,3.0,133.0,46.0,Wimbledon,191.0,170.0,R,R
2023-07-03,Grass,105676,206681,6.0,6.0,123.0,96.0,Wimbledon,180.0,193.0,R,R
2023-07-03,Grass,122330,111456,24.0,6.0,26.0,54.0,Wimbledon,196.0,178.0,R,R
2023-07-03,Grass,200670,111505,11.0,16.0,48.0,158.0,Wimbledon,183.0,183.0,R,R
2023-07-03,Grass,109739,127339,17.0,14.0,170.0,112.0,Wimbledon,188.0,196.0,L,R
2023-07-03,Grass,111581,200000,12.0,17.0,119.0,12.0,Wimbledon,188.0,193.0,R,R
2023-07-03,Grass,207518,122669,5.0,4.0,16.0,63.0,Wimbledon,185.0,185.0,R,R
2023-07-03,Grass,144719,104545,5.0,17.0,109.0,103.0,Wimbledon,183.0,208.0,R,R
2023-07-03,Grass,123828,105583,8.0,7.0,164.0,56.0,Wimbledon,196.0,183.0,R,R
2023-07-03,Grass,128034,105077,15.0,2.0,18.0,76.0,Wimbledon,196.0,188.0,R,L
2023-07-03,Grass,144869,126523,10.0,1.0,32.0,53.0,Wimbledon,196.0,183.0,R,R
2023-07-03,Grass,104527,200325,6.0,3.0,88.0,47.0,Wimbledon,183.0,188.0,R,R
2023-07-03,Grass,111442,206909,16.0,11.0,70.0,55.0,Wimbledon,183.0,188.0,R,R
2023-07-03,Grass,104925,106398,13.0,10.0,2.0,68.0,Wimbledon,188.0,185.0,R,R
2023-07-03,Grass,207989,124186,5.0,5.0,1.0,84.0,Wimbledon,183.0,183.0,R,R
2023-07-03,Grass,111797,106186,30.0,15.0,28.0,77.0,Wimbledon,201.0,178.0,R,R
2023-07-03,Grass,100644,133297,13.0,17.0,21.0,116.0,Wimbledon,198.0,180.0,R,R
2023-07-03,Grass,126610,200282,13.0,3.0,38.0,17.0,Wimbledon,196.0,183.0,R,R
2023-07-03,Grass,126207,208502,23.0,10.0,10.0,117.0,Wimbledon,188.0,183.0,R,L
2023-07-03,Grass,105777,125802,11.0,5.0,24.0,102.0,Wimbledon,191.0,193.0,R,R
2023-07-03,Grass,200221,122298,6.0,9.0,34.0,44.0,Wimbledon,183.0,191.0,R,R
2023-07-03,Grass,208029,106148,8.0,2.0,6.0,57.0,Wimbledon,188.0,183.0,R,R
2023-07-03,Grass,106421,105173,7.0,4.0,3.0,35.0,Wimbledon,198.0,180.0,R,L
2023-07-03,Grass,105916,106218,11.0,5.0,67.0,65.0,Wimbledon,188.0,180.0,R,R
2023-07-03,Grass,208103,202103,6.0,0.0,37.0,19.0,Wimbledon,185.0,185.0,R,R
2023-07-03,Grass,126205,105683,13.0,21.0,15.0,849.0,Wimbledon,185.0,196.0,R,R
2023-07-03,Grass,111153,111815,21.0,8.0,43.0,13.0,Wimbledon,201.0,188.0,R,L
2023-07-03,Grass,106331,106210,11.0,16.0,73.0,528.0,Wimbledon,183.0,198.0,R,L
2023-07-03,Grass,111513,210097,10.0,10.0,60.0,36.0,Wimbledon,188.0,193.0,R,L
2023-07-03,Grass,126774,104918,17.0,13.0,5.0,40.0,Wimbledon,193.0,191.0,R,R
2023-07-03,Grass,206173,106043,15.0,1.0,8.0,98.0,Wimbledon,191.0,170.0,R,R
2023-07-03,Grass,111460,126846,14.0,6.0,79.0,87.0,Wimbledon,191.0,188.0,R,R
2023-07-03,Grass,123755,106214,12.0,11.0,85.0,233.0,Wimbledon,191.0,193.0,R,R
2023-07-03,Grass,144707,126203,9.0,10.0,59.0,9.0,Wimbledon,183.0,196.0,R,R
2023-07-03,Grass,105550,208004,5.0,13.0,308.0,181.0,Wimbledon,183.0,180.0,L,R
2023-07-03,Grass,126128,144895,5.0,5.0,92.0,71.0,Wimbledon,185.0,180.0,R,L
2023-07-03,Grass,133430,106296,18.0,5.0,29.0,49.0,Wimbledon,185.0,183.0,L,R
2023-07-03,Grass,106281,134770,5.0,10.0,142.0,4.0,Wimbledon,183.0,183.0,L,R
2023-07-03,Grass,126094,106234,12.0,8.0,7.0,50.0,Wimbledon,188.0,185.0,R,R
2023-07-03,Grass,105676,144642,12.0,5.0,123.0,133.0,Wimbledon,180.0,191.0,R,R
2023-07-03,Grass,122330,200670,11.0,4.0,26.0,48.0,Wimbledon,196.0,183.0,R,R
2023-07-03,Grass,109739,111581,13.0,17.0,170.0,119.0,Wimbledon,188.0,188.0,L,R
2023-07-03,Grass,207518,144719,6.0,0.0,16.0,109.0,Wimbledon,185.0,183.0,R,R
2023-07-03,Grass,128034,123828,18.0,6.0,18.0,164.0,Wimbledon,196.0,196.0,R,R
2023-07-03,Grass,104527,144869,5.0,7.0,88.0,32.0,Wimbledon,183.0,196.0,R,R
2023-07-03,Grass,104925,111442,8.0,21.0,2.0,70.0,Wimbledon,188.0,183.0,R,R
2023-07-03,Grass,207989,111797,12.0,15.0,1.0,28.0,Wimbledon,183.0,201.0,R,R
2023-07-03,Grass,126610,100644,15.0,12.0,38.0,21.0,Wimbledon,196.0,198.0,R,R
2023-07-03,Grass,105777,126207,13.0,5.0,24.0,10.0,Wimbledon,191.0,188.0,R,R
2023-07-03,Grass,208029,200221,19.0,7.0,6.0,34.0,Wimbledon,188.0,183.0,R,R
2023-07-03,Grass,106421,105916,6.0,4.0,3.0,67.0,Wimbledon,198.0,188.0,R,R
2023-07-03,Grass,208103,126205,19.0,10.0,37.0,15.0,Wimbledon,185.0,185.0,R,R
2023-07-03,Grass,111153,106331,23.0,5.0,43.0,73.0,Wimbledon,201.0,183.0,R,R
2023-07-03,Grass,126774,111513,6.0,4.0,5.0,60.0,Wimbledon,193.0,188.0,R,R
2023-07-03,Grass,206173,111460,9.0,14.0,8.0,79.0,Wimbledon,191.0,191.0,R,R
2023-07-03,Grass,123755,144707,9.0,5.0,85.0,59.0,Wimbledon,191.0,183.0,R,R
2023-07-03,Grass,126128,105550,11.0,7.0,92.0,308.0,Wimbledon,185.0,183.0,R,L
2023-07-03,Grass,133430,106281,14.0,1.0,29.0,142.0,Wimbledon,185.0,183.0,L,L
2023-07-03,Grass,126094,105676,14.0,7.0,7.0,123.0,Wimbledon,188.0,180.0,R,R
2023-07-03,Grass,122330,109739,10.0,5.0,26.0,170.0,Wimbledon,196.0,188.0,R,L
2023-07-03,Grass,128034,207518,16.0,4.0,18.0,16.0,Wimbledon,196.0,185.0,R,R
2023-07-03,Grass,104925,104527,11.0,6.0,2.0,88.0,Wimbledon,188.0,183.0,R,R
2023-07-03,Grass,207989,126610,4.0,9.0,1.0,38.0,Wimbledon,183.0,196.0,R,R
2023-07-03,Grass,208029,105777,11.0,14.0,6.0,24.0,Wimbledon,188.0,191.0,R,R
2023-07-03,Grass,106421,208103,9.0,5.0,3.0,37.0,Wimbledon,198.0,185.0,R,R
2023-07-03,Grass,111153,126774,13.0,11.0,43.0,5.0,Wimbledon,201.0,193.0,R,R
2023-07-03,Grass,206173,123755,12.0,12.0,8.0,85.0,Wimbledon,191.0,191.0,R,R
2023-07-03,Grass,126128,133430,6.0,8.0,92.0,29.0,Wimbledon,185.0,185.0,R,L
2023-07-03,Grass,126094,122330,21.0,39.0,7.0,26.0,Wimbledon,188.0,196.0,R,R
2023-07-03,Grass,104925,128034,18.0,33.0,2.0,18.0,Wimbledon,188.0,196.0,R,R
2023-07-03,Grass,207989,208029,4.0,2.0,1.0,6.0,Wimbledon,183.0,188.0,R,R
2023-07-03,Grass,106421,111153,28.0,17.0,3.0,43.0,Wimbledon,198.0,201.0,R,R
2023-07-03,Grass,206173,126128,14.0,8.0,8.0,92.0,Wimbledon,191.0,185.0,R,R
2023-07-03,Grass,104925,126094,5.0,6.0,2.0,7.0,Wimbledon,188.0,188.0,R,R
2023-07-03,Grass,207989,106421,4.0,5.0,1.0,3.0,Wimbledon,183.0,198.0,R,R
2023-07-03,Grass,104925,206173,11.0,8.0,2.0,8.0,Wimbledon,188.0,191.0,R,R
2023-07-03,Grass,207989,104925,9.0,2.0,1.0,2.0,Wimbledon,183.0,188.0,R,R
2023-07-17,Clay,106398,105077,7.0,1.0,90.0,79.0,Gstaad,185.0,188.0,R,L
2023-07-17,Clay,106398,209098,3.0,1.0,90.0,183.0,Gstaad,185.0,188.0,R,R
2023-07-17,Clay,105077,200175,1.0,2.0,79.0,44.0,Gstaad,188.0,183.0,L,R
2023-07-17,Clay,106398,144719,0.0,2.0,90.0,110.0,Gstaad,185.0,183.0,R,R
2023-07-17,Clay,209098,105870,8.0,2.0,183.0,46.0,Gstaad,188.0,193.0,R,R
2023-07-17,Clay,105077,122669,2.0,2.0,79.0,66.0,Gstaad,188.0,185.0,L,R
2023-07-17,Clay,200175,200267,3.0,8.0,44.0,175.0,Gstaad,183.0,185.0,R,R
2023-07-17,Clay,106398,105138,7.0,3.0,90.0,25.0,Gstaad,185.0,183.0,R,R
2023-07-17,Clay,144719,104527,3.0,2.0,110.0,74.0,Gstaad,183.0,183.0,R,R
2023-07-17,Clay,105870,127157,6.0,5.0,46.0,64.0,Gstaad,193.0,188.0,R,R
2023-07-17,Clay,209098,106233,10.0,7.0,183.0,94.0,Gstaad,188.0,185.0,R,R
2023-07-17,Clay,122669,105487,1.0,5.0,66.0,136.0,Gstaad,185.0,183.0,R,L
2023-07-17,Clay,105077,132283,2.0,8.0,79.0,42.0,Gstaad,188.0,191.0,L,R
2023-07-17,Clay,200267,200514,8.0,8.0,175.0,118.0,Gstaad,185.0,191.0,R,L
2023-07-17,Clay,200175,208502,6.0,5.0,44.0,106.0,Gstaad,183.0,183.0,R,L
2023-07-17,Clay,106398,106121,7.0,0.0,90.0,112.0,Gstaad,185.0,191.0,R,R
2023-07-17,Clay,144719,106310,2.0,2.0,110.0,163.0,Gstaad,183.0,193.0,R,R
2023-07-17,Clay,104527,106148,4.0,0.0,74.0,60.0,Gstaad,183.0,183.0,R,R
2023-07-17,Clay,127157,126127,1.0,3.0,64.0,107.0,Gstaad,188.0,183.0,R,R
2023-07-17,Clay,106233,124186,9.0,2.0,94.0,76.0,Gstaad,185.0,183.0,R,R
2023-07-17,Clay,209098,111190,3.0,4.0,183.0,70.0,Gstaad,188.0,193.0,R,R
2023-07-17,Clay,122669,202261,1.0,4.0,66.0,132.0,Gstaad,185.0,193.0,R,R
2023-07-17,Clay,105487,126239,7.0,12.0,136.0,82.0,Gstaad,183.0,196.0,L,R
2023-07-17,Clay,105077,104926,0.0,3.0,79.0,128.0,Gstaad,188.0,178.0,L,R
2023-07-17,Clay,200267,111513,11.0,5.0,175.0,55.0,Gstaad,185.0,188.0,R,R
2023-07-17,Clay,200514,144817,7.0,9.0,118.0,84.0,Gstaad,191.0,196.0,L,L
2023-07-17,Clay,208502,209950,9.0,7.0,106.0,68.0,Gstaad,183.0,185.0,L,R
2023-07-17,Clay,126094,134770,6.0,5.0,7.0,4.0,Bastad,188.0,183.0,R,R
2023-07-17,Clay,134770,207518,5.0,1.0,4.0,16.0,Bastad,183.0,185.0,R,R
2023-07-17,Clay,126094,202103,9.0,7.0,7.0,20.0,Bastad,188.0,185.0,R,R
2023-07-17,Clay,134770,124116,2.0,1.0,4.0,58.0,Bastad,183.0,191.0,R,R
2023-07-17,Clay,207518,209209,5.0,2.0,16.0,139.0,Bastad,185.0,180.0,R,R
2023-07-17,Clay,202103,105948,3.0,0.0,20.0,113.0,Bastad,185.0,180.0,R,R
2023-07-17,Clay,126094,100644,6.0,1.0,7.0,19.0,Bastad,188.0,198.0,R,R
2023-07-17,Clay,134770,207686,2.0,2.0,4.0,96.0,Bastad,183.0,185.0,R,R
2023-07-17,Clay,124116,126523,6.0,7.0,58.0,53.0,Bastad,191.0,183.0,R,R
2023-07-17,Clay,207518,208286,6.0,5.0,16.0,75.0,Bastad,185.0,185.0,R,R
2023-07-17,Clay,209209,106075,2.0,3.0,139.0,159.0,Bastad,180.0,183.0,R,R
2023-07-17,Clay,105948,209863,2.0,0.0,113.0,437.0,Bastad,180.0,183.0,R,R
2023-07-17,Clay,202103,209414,5.0,2.0,20.0,77.0,Bastad,185.0,178.0,R,R
2023-07-17,Clay,100644,106329,3.0,0.0,19.0,122.0,Bastad,198.0,183.0,R,L
2023-07-17,Clay,126094,200303,3.0,5.0,7.0,89.0,Bastad,188.0,191.0,R,R
2023-07-17,Clay,207686,207678,2.0,0.0,96.0,100.0,Bastad,185.0,183.0,R,L
2023-07-17,Clay,126523,106198,3.0,0.0,53.0,167.0,Bastad,183.0,180.0,R,R
2023-07-17,Clay,124116,144869,6.0,5.0,58.0,34.0,Bastad,191.0,196.0,R,R
